Province,Date,Sex,Age,Cumulative number of people (Vaccinedose1)
Newfoundland and Labrador,2022-11-06,Not reported,40–49,0
Newfoundland and Labrador,2022-11-06,Not reported,50–59,0
Newfoundland and Labrador,2022-11-06,Not reported,60–69,0
Newfoundland and Labrador,2022-11-06,Not reported,70–79,0
Newfoundland and Labrador,2022-11-06,Not reported,80+,0
Prince Edward Island,2022-11-06,All sexes,0–4,695
Prince Edward Island,2022-11-06,All sexes,12–17,9719
Prince Edward Island,2022-11-06,All sexes,18–29,25517
Prince Edward Island,2022-11-06,All sexes,30–39,19075
Prince Edward Island,2022-11-06,All sexes,40–49,19051
Prince Edward Island,2022-11-06,All sexes,50–59,21347
Prince Edward Island,2022-11-06,All sexes,60–69,22980
Prince Edward Island,2022-11-06,All sexes,70–79,16411
Prince Edward Island,2022-11-06,All sexes,80+,8773
Prince Edward Island,2022-11-06,f,0–4,329
Prince Edward Island,2022-11-06,f,12–17,4862
Prince Edward Island,2022-11-06,f,18–29,12280
Prince Edward Island,2022-11-06,f,30–39,9630
Prince Edward Island,2022-11-06,f,40–49,9864
Prince Edward Island,2022-11-06,f,50–59,10950
Prince Edward Island,2022-11-06,f,60–69,11888
Prince Edward Island,2022-11-06,f,70–79,8504
Prince Edward Island,2022-11-06,f,80+,5164
Prince Edward Island,2022-11-06,m,0–4,366
Prince Edward Island,2022-11-06,m,12–17,4821
Prince Edward Island,2022-11-06,m,18–29,12694
Prince Edward Island,2022-11-06,m,30–39,9273
Prince Edward Island,2022-11-06,m,40–49,9104
Prince Edward Island,2022-11-06,m,50–59,10302
Prince Edward Island,2022-11-06,m,60–69,10939
Prince Edward Island,2022-11-06,m,70–79,7821
Prince Edward Island,2022-11-06,m,80+,3553
Prince Edward Island,2022-11-06,Other,0–4,0
Prince Edward Island,2022-11-06,Other,12–17,0
Prince Edward Island,2022-11-06,Other,18–29,0
Prince Edward Island,2022-11-06,Other,30–39,0
Prince Edward Island,2022-11-06,Other,40–49,0
Prince Edward Island,2022-11-06,Other,50–59,0
Prince Edward Island,2022-11-06,Other,60–69,0
Prince Edward Island,2022-11-06,Other,70–79,0
Prince Edward Island,2022-11-06,Other,80+,0
Prince Edward Island,2022-11-06,Unknown,0–4,0
Prince Edward Island,2022-11-06,Unknown,12–17,36
Prince Edward Island,2022-11-06,Unknown,18–29,543
Prince Edward Island,2022-11-06,Unknown,30–39,172
Prince Edward Island,2022-11-06,Unknown,40–49,83
Prince Edward Island,2022-11-06,Unknown,50–59,95
Prince Edward Island,2022-11-06,Unknown,60–69,153
Prince Edward Island,2022-11-06,Unknown,70–79,86
Prince Edward Island,2022-11-06,Unknown,80+,56
Prince Edward Island,2022-11-06,Not reported,0–4,0
Prince Edward Island,2022-11-06,Not reported,12–17,0
Prince Edward Island,2022-11-06,Not reported,18–29,0
Prince Edward Island,2022-11-06,Not reported,30–39,0
Prince Edward Island,2022-11-06,Not reported,40–49,0
Prince Edward Island,2022-11-06,Not reported,50–59,0
Prince Edward Island,2022-11-06,Not reported,60–69,0
Prince Edward Island,2022-11-06,Not reported,70–79,0
Prince Edward Island,2022-11-06,Not reported,80+,0
Nova Scotia,2022-11-06,All sexes,0–4,3704
Nova Scotia,2022-11-06,All sexes,12–17,53474
Nova Scotia,2022-11-06,All sexes,18–29,136652
Nova Scotia,2022-11-06,All sexes,30–39,118699
Nova Scotia,2022-11-06,All sexes,40–49,113603
Nova Scotia,2022-11-06,All sexes,50–59,133167
Nova Scotia,2022-11-06,All sexes,60–69,147065
Nova Scotia,2022-11-06,All sexes,70–79,104389
Nova Scotia,2022-11-06,All sexes,80+,56606
Nova Scotia,2022-11-06,f,0–4,1831
Nova Scotia,2022-11-06,f,12–17,26083
Nova Scotia,2022-11-06,f,18–29,68243
Nova Scotia,2022-11-06,f,30–39,61015
Nova Scotia,2022-11-06,f,40–49,59179
Nova Scotia,2022-11-06,f,50–59,68888
Nova Scotia,2022-11-06,f,60–69,76160
Nova Scotia,2022-11-06,f,70–79,54763
Nova Scotia,2022-11-06,f,80+,33263
Nova Scotia,2022-11-06,m,0–4,1873
Nova Scotia,2022-11-06,m,12–17,27382
Nova Scotia,2022-11-06,m,18–29,68369
Nova Scotia,2022-11-06,m,30–39,57678
Nova Scotia,2022-11-06,m,40–49,54419
Nova Scotia,2022-11-06,m,50–59,64272
Nova Scotia,2022-11-06,m,60–69,70902
Nova Scotia,2022-11-06,m,70–79,49624
Nova Scotia,2022-11-06,m,80+,23342
Nova Scotia,2022-11-06,Other,0–4,0
Nova Scotia,2022-11-06,Other,12–17,0
Nova Scotia,2022-11-06,Other,18–29,4
Nova Scotia,2022-11-06,Other,30–39,2
Nova Scotia,2022-11-06,Other,40–49,0
Nova Scotia,2022-11-06,Other,50–59,0
Nova Scotia,2022-11-06,Other,60–69,0
Nova Scotia,2022-11-06,Other,70–79,0
Nova Scotia,2022-11-06,Other,80+,0
Nova Scotia,2022-11-06,Unknown,0–4,0
Nova Scotia,2022-11-06,Unknown,12–17,9
Nova Scotia,2022-11-06,Unknown,18–29,36
Nova Scotia,2022-11-06,Unknown,30–39,4
Nova Scotia,2022-11-06,Unknown,40–49,5
Nova Scotia,2022-11-06,Unknown,50–59,7
Nova Scotia,2022-11-06,Unknown,60–69,3
Nova Scotia,2022-11-06,Unknown,70–79,2
Nova Scotia,2022-11-06,Unknown,80+,1
Nova Scotia,2022-11-06,Not reported,0–4,0
Nova Scotia,2022-11-06,Not reported,12–17,0
Nova Scotia,2022-11-06,Not reported,18–29,0
Nova Scotia,2022-11-06,Not reported,30–39,0
Nova Scotia,2022-11-06,Not reported,40–49,0
Nova Scotia,2022-11-06,Not reported,50–59,0
Nova Scotia,2022-11-06,Not reported,60–69,0
Nova Scotia,2022-11-06,Not reported,70–79,0
Nova Scotia,2022-11-06,Not reported,80+,0
New Brunswick,2022-11-06,All sexes,0–4,1454
New Brunswick,2022-11-06,All sexes,12–17,42960
New Brunswick,2022-11-06,All sexes,18–29,98152
New Brunswick,2022-11-06,All sexes,30–39,85126
New Brunswick,2022-11-06,All sexes,40–49,92286
New Brunswick,2022-11-06,All sexes,50–59,106558
New Brunswick,2022-11-06,All sexes,60–69,117115
New Brunswick,2022-11-06,All sexes,70–79,84780
New Brunswick,2022-11-06,All sexes,80+,45884
New Brunswick,2022-11-06,f,0–4,715
New Brunswick,2022-11-06,f,12–17,21366
New Brunswick,2022-11-06,f,18–29,48711
New Brunswick,2022-11-06,f,30–39,43729
New Brunswick,2022-11-06,f,40–49,47846
New Brunswick,2022-11-06,f,50–59,54269
New Brunswick,2022-11-06,f,60–69,60015
New Brunswick,2022-11-06,f,70–79,43907
New Brunswick,2022-11-06,f,80+,26664
New Brunswick,2022-11-06,m,0–4,739
New Brunswick,2022-11-06,m,12–17,21573
New Brunswick,2022-11-06,m,18–29,49360
New Brunswick,2022-11-06,m,30–39,41355
New Brunswick,2022-11-06,m,40–49,44394
New Brunswick,2022-11-06,m,50–59,52231
New Brunswick,2022-11-06,m,60–69,57063
New Brunswick,2022-11-06,m,70–79,40844
New Brunswick,2022-11-06,m,80+,19210
New Brunswick,2022-11-06,Other,0–4,0
New Brunswick,2022-11-06,Other,12–17,0
New Brunswick,2022-11-06,Other,18–29,0
New Brunswick,2022-11-06,Other,30–39,0
New Brunswick,2022-11-06,Other,40–49,0
New Brunswick,2022-11-06,Other,50–59,0
New Brunswick,2022-11-06,Other,60–69,0
New Brunswick,2022-11-06,Other,70–79,0
New Brunswick,2022-11-06,Other,80+,0
New Brunswick,2022-11-06,Unknown,0–4,0
New Brunswick,2022-11-06,Unknown,12–17,21
New Brunswick,2022-11-06,Unknown,18–29,81
New Brunswick,2022-11-06,Unknown,30–39,42
New Brunswick,2022-11-06,Unknown,40–49,46
New Brunswick,2022-11-06,Unknown,50–59,58
New Brunswick,2022-11-06,Unknown,60–69,37
New Brunswick,2022-11-06,Unknown,70–79,29
New Brunswick,2022-11-06,Unknown,80+,10
New Brunswick,2022-11-06,Not reported,0–4,0
New Brunswick,2022-11-06,Not reported,12–17,0
New Brunswick,2022-11-06,Not reported,18–29,0
New Brunswick,2022-11-06,Not reported,30–39,0
New Brunswick,2022-11-06,Not reported,40–49,0
New Brunswick,2022-11-06,Not reported,50–59,0
New Brunswick,2022-11-06,Not reported,60–69,0
New Brunswick,2022-11-06,Not reported,70–79,0
New Brunswick,2022-11-06,Not reported,80+,0
Quebec,2022-11-06,All sexes,0–4,21205
Quebec,2022-11-06,All sexes,12–17,479016
Quebec,2022-11-06,All sexes,18–29,958068
Quebec,2022-11-06,All sexes,30–39,937913
Quebec,2022-11-06,All sexes,40–49,984485
Quebec,2022-11-06,All sexes,50–59,984572
Quebec,2022-11-06,All sexes,60–69,1089780
Quebec,2022-11-06,All sexes,70–79,768008
Quebec,2022-11-06,All sexes,80+,423783
Quebec,2022-11-06,f,0–4,10233
Quebec,2022-11-06,f,12–17,235059
Quebec,2022-11-06,f,18–29,479326
Quebec,2022-11-06,f,30–39,472774
Quebec,2022-11-06,f,40–49,493354
Quebec,2022-11-06,f,50–59,492283
Quebec,2022-11-06,f,60–69,553464
Quebec,2022-11-06,f,70–79,403862
Quebec,2022-11-06,f,80+,253767
Quebec,2022-11-06,m,0–4,10965
Quebec,2022-11-06,m,12–17,243919
Quebec,2022-11-06,m,18–29,478682
Quebec,2022-11-06,m,30–39,465102
Quebec,2022-11-06,m,40–49,491102
Quebec,2022-11-06,m,50–59,492238
Quebec,2022-11-06,m,60–69,536290
Quebec,2022-11-06,m,70–79,364097
Quebec,2022-11-06,m,80+,169988
Quebec,2022-11-06,Other,0–4,0
Quebec,2022-11-06,Other,12–17,0
Quebec,2022-11-06,Other,18–29,0
Quebec,2022-11-06,Other,30–39,0
Quebec,2022-11-06,Other,40–49,0
Quebec,2022-11-06,Other,50–59,0
Quebec,2022-11-06,Other,60–69,0
Quebec,2022-11-06,Other,70–79,0
Quebec,2022-11-06,Other,80+,0
Quebec,2022-11-06,Unknown,0–4,7
Quebec,2022-11-06,Unknown,12–17,38
Quebec,2022-11-06,Unknown,18–29,60
Quebec,2022-11-06,Unknown,30–39,37
Quebec,2022-11-06,Unknown,40–49,29
Quebec,2022-11-06,Unknown,50–59,51
Quebec,2022-11-06,Unknown,60–69,26
Quebec,2022-11-06,Unknown,70–79,49
Quebec,2022-11-06,Unknown,80+,28
Quebec,2022-11-06,Not reported,0–4,0
Quebec,2022-11-06,Not reported,12–17,0
Quebec,2022-11-06,Not reported,18–29,0
Quebec,2022-11-06,Not reported,30–39,0
Quebec,2022-11-06,Not reported,40–49,0
Quebec,2022-11-06,Not reported,50–59,0
Quebec,2022-11-06,Not reported,60–69,0
Quebec,2022-11-06,Not reported,70–79,0
Quebec,2022-11-06,Not reported,80+,0
Ontario,2022-11-06,All sexes,0–4,53423
Ontario,2022-11-06,All sexes,12–17,818085
Ontario,2022-11-06,All sexes,18–29,2205282
Ontario,2022-11-06,All sexes,30–39,1884348
Ontario,2022-11-06,All sexes,40–49,1700790
Ontario,2022-11-06,All sexes,50–59,1840866
Ontario,2022-11-06,All sexes,60–69,1762408
Ontario,2022-11-06,All sexes,70–79,1173022
Ontario,2022-11-06,All sexes,80+,662270
Ontario,2022-11-06,f,0–4,26047
Ontario,2022-11-06,f,12–17,399412
Ontario,2022-11-06,f,18–29,1073553
Ontario,2022-11-06,f,30–39,944732
Ontario,2022-11-06,f,40–49,875816
Ontario,2022-11-06,f,50–59,942850
Ontario,2022-11-06,f,60–69,912398
Ontario,2022-11-06,f,70–79,622757
Ontario,2022-11-06,f,80+,388625
Ontario,2022-11-06,m,0–4,27321
Ontario,2022-11-06,m,12–17,417019
Ontario,2022-11-06,m,18–29,1124634
Ontario,2022-11-06,m,30–39,935051
Ontario,2022-11-06,m,40–49,822068
Ontario,2022-11-06,m,50–59,895462
Ontario,2022-11-06,m,60–69,848155
Ontario,2022-11-06,m,70–79,549162
Ontario,2022-11-06,m,80+,271337
Ontario,2022-11-06,Other,0–4,25
Ontario,2022-11-06,Other,12–17,821
Ontario,2022-11-06,Other,18–29,2827
Ontario,2022-11-06,Other,30–39,1373
Ontario,2022-11-06,Other,40–49,535
Ontario,2022-11-06,Other,50–59,353
Ontario,2022-11-06,Other,60–69,258
Ontario,2022-11-06,Other,70–79,184
Ontario,2022-11-06,Other,80+,142
Ontario,2022-11-06,Unknown,0–4,30
Ontario,2022-11-06,Unknown,12–17,833
Ontario,2022-11-06,Unknown,18–29,4268
Ontario,2022-11-06,Unknown,30–39,3192
Ontario,2022-11-06,Unknown,40–49,2371
Ontario,2022-11-06,Unknown,50–59,2201
Ontario,2022-11-06,Unknown,60–69,1597
Ontario,2022-11-06,Unknown,70–79,919
Ontario,2022-11-06,Unknown,80+,2166
Ontario,2022-11-06,Not reported,0–4,0
Ontario,2022-11-06,Not reported,12–17,0
Ontario,2022-11-06,Not reported,18–29,0
Ontario,2022-11-06,Not reported,30–39,0
Ontario,2022-11-06,Not reported,40–49,0
Ontario,2022-11-06,Not reported,50–59,0
Ontario,2022-11-06,Not reported,60–69,0
Ontario,2022-11-06,Not reported,70–79,0
Ontario,2022-11-06,Not reported,80+,0
Manitoba,2022-11-06,All sexes,0–4,5907
Manitoba,2022-11-06,All sexes,12–17,85815
Manitoba,2022-11-06,All sexes,18–29,205140
Manitoba,2022-11-06,All sexes,30–39,171709
Manitoba,2022-11-06,All sexes,40–49,156049
Manitoba,2022-11-06,All sexes,50–59,151641
Manitoba,2022-11-06,All sexes,60–69,152757
Manitoba,2022-11-06,All sexes,70–79,100777
Manitoba,2022-11-06,All sexes,80+,56754
Manitoba,2022-11-06,f,0–4,2928
Manitoba,2022-11-06,f,12–17,42269
Manitoba,2022-11-06,f,18–29,98668
Manitoba,2022-11-06,f,30–39,85928
Manitoba,2022-11-06,f,40–49,78561
Manitoba,2022-11-06,f,50–59,76563
Manitoba,2022-11-06,f,60–69,78016
Manitoba,2022-11-06,f,70–79,53447
Manitoba,2022-11-06,f,80+,34119
Manitoba,2022-11-06,m,0–4,2978
Manitoba,2022-11-06,m,12–17,43495
Manitoba,2022-11-06,m,18–29,105712
Manitoba,2022-11-06,m,30–39,85499
Manitoba,2022-11-06,m,40–49,77367
Manitoba,2022-11-06,m,50–59,75007
Manitoba,2022-11-06,m,60–69,74679
Manitoba,2022-11-06,m,70–79,47299
Manitoba,2022-11-06,m,80+,22629
Manitoba,2022-11-06,Other,0–4,0
Manitoba,2022-11-06,Other,12–17,0
Manitoba,2022-11-06,Other,18–29,0
Manitoba,2022-11-06,Other,30–39,0
Manitoba,2022-11-06,Other,40–49,0
Manitoba,2022-11-06,Other,50–59,0
Manitoba,2022-11-06,Other,60–69,0
Manitoba,2022-11-06,Other,70–79,0
Manitoba,2022-11-06,Other,80+,0
Manitoba,2022-11-06,Unknown,0–4,1
Manitoba,2022-11-06,Unknown,12–17,51
Manitoba,2022-11-06,Unknown,18–29,760
Manitoba,2022-11-06,Unknown,30–39,282
Manitoba,2022-11-06,Unknown,40–49,121
Manitoba,2022-11-06,Unknown,50–59,71
Manitoba,2022-11-06,Unknown,60–69,62
Manitoba,2022-11-06,Unknown,70–79,31
Manitoba,2022-11-06,Unknown,80+,6
Manitoba,2022-11-06,Not reported,0–4,0
Manitoba,2022-11-06,Not reported,12–17,0
Manitoba,2022-11-06,Not reported,18–29,0
Manitoba,2022-11-06,Not reported,30–39,0
Manitoba,2022-11-06,Not reported,40–49,0
Manitoba,2022-11-06,Not reported,50–59,0
Manitoba,2022-11-06,Not reported,60–69,0
Manitoba,2022-11-06,Not reported,70–79,0
Manitoba,2022-11-06,Not reported,80+,0
Saskatchewan,2022-11-06,All sexes,0–4,6840
Saskatchewan,2022-11-06,All sexes,12–17,73604
Saskatchewan,2022-11-06,All sexes,18–29,155004
Saskatchewan,2022-11-06,All sexes,30–39,147323
Saskatchewan,2022-11-06,All sexes,40–49,132831
Saskatchewan,2022-11-06,All sexes,50–59,122585
Saskatchewan,2022-11-06,All sexes,60–69,133369
Saskatchewan,2022-11-06,All sexes,70–79,83878
Saskatchewan,2022-11-06,All sexes,80+,56410
Saskatchewan,2022-11-06,f,0–4,3390
Saskatchewan,2022-11-06,f,12–17,36270
Saskatchewan,2022-11-06,f,18–29,75926
Saskatchewan,2022-11-06,f,30–39,73514
Saskatchewan,2022-11-06,f,40–49,66087
Saskatchewan,2022-11-06,f,50–59,61532
Saskatchewan,2022-11-06,f,60–69,67249
Saskatchewan,2022-11-06,f,70–79,43015
Saskatchewan,2022-11-06,f,80+,33425
Saskatchewan,2022-11-06,m,0–4,3440
Saskatchewan,2022-11-06,m,12–17,37248
Saskatchewan,2022-11-06,m,18–29,78790
Saskatchewan,2022-11-06,m,30–39,73521
Saskatchewan,2022-11-06,m,40–49,66498
Saskatchewan,2022-11-06,m,50–59,60824
Saskatchewan,2022-11-06,m,60–69,65916
Saskatchewan,2022-11-06,m,70–79,40746
Saskatchewan,2022-11-06,m,80+,22964
Saskatchewan,2022-11-06,Other,0–4,0
Saskatchewan,2022-11-06,Other,12–17,0
Saskatchewan,2022-11-06,Other,18–29,0
Saskatchewan,2022-11-06,Other,30–39,0
Saskatchewan,2022-11-06,Other,40–49,0
Saskatchewan,2022-11-06,Other,50–59,0
Saskatchewan,2022-11-06,Other,60–69,0
Saskatchewan,2022-11-06,Other,70–79,0
Saskatchewan,2022-11-06,Other,80+,0
Saskatchewan,2022-11-06,Unknown,0–4,10
Saskatchewan,2022-11-06,Unknown,12–17,86
Saskatchewan,2022-11-06,Unknown,18–29,288
Saskatchewan,2022-11-06,Unknown,30–39,288
Saskatchewan,2022-11-06,Unknown,40–49,246
Saskatchewan,2022-11-06,Unknown,50–59,229
Saskatchewan,2022-11-06,Unknown,60–69,204
Saskatchewan,2022-11-06,Unknown,70–79,117
Saskatchewan,2022-11-06,Unknown,80+,21
Saskatchewan,2022-11-06,Not reported,0–4,0
Saskatchewan,2022-11-06,Not reported,12–17,0
Saskatchewan,2022-11-06,Not reported,18–29,0
Saskatchewan,2022-11-06,Not reported,30–39,0
Saskatchewan,2022-11-06,Not reported,40–49,0
Saskatchewan,2022-11-06,Not reported,50–59,0
Saskatchewan,2022-11-06,Not reported,60–69,0
Saskatchewan,2022-11-06,Not reported,70–79,0
Saskatchewan,2022-11-06,Not reported,80+,0
Alberta,2022-11-06,All sexes,0–4,15913
Alberta,2022-11-06,All sexes,12–17,273619
Alberta,2022-11-06,All sexes,18–29,593862
Alberta,2022-11-06,All sexes,30–39,612585
Alberta,2022-11-06,All sexes,40–49,545946
Alberta,2022-11-06,All sexes,50–59,492864
Alberta,2022-11-06,All sexes,60–69,459921
Alberta,2022-11-06,All sexes,70–79,272965
Alberta,2022-11-06,All sexes,80+,148693
Alberta,2022-11-06,f,0–4,7703
Alberta,2022-11-06,f,12–17,134300
Alberta,2022-11-06,f,18–29,294116
Alberta,2022-11-06,f,30–39,307452
Alberta,2022-11-06,f,40–49,271450
Alberta,2022-11-06,f,50–59,246349
Alberta,2022-11-06,f,60–69,233423
Alberta,2022-11-06,f,70–79,141616
Alberta,2022-11-06,f,80+,86382
Alberta,2022-11-06,m,0–4,8210
Alberta,2022-11-06,m,12–17,139270
Alberta,2022-11-06,m,18–29,299594
Alberta,2022-11-06,m,30–39,305053
Alberta,2022-11-06,m,40–49,274445
Alberta,2022-11-06,m,50–59,246485
Alberta,2022-11-06,m,60–69,226477
Alberta,2022-11-06,m,70–79,131335
Alberta,2022-11-06,m,80+,62299
Alberta,2022-11-06,Other,0–4,0
Alberta,2022-11-06,Other,12–17,0
Alberta,2022-11-06,Other,18–29,0
Alberta,2022-11-06,Other,30–39,0
Alberta,2022-11-06,Other,40–49,0
Alberta,2022-11-06,Other,50–59,0
Alberta,2022-11-06,Other,60–69,0
Alberta,2022-11-06,Other,70–79,0
Alberta,2022-11-06,Other,80+,0
Alberta,2022-11-06,Unknown,0–4,0
Alberta,2022-11-06,Unknown,12–17,49
Alberta,2022-11-06,Unknown,18–29,152
Alberta,2022-11-06,Unknown,30–39,80
Alberta,2022-11-06,Unknown,40–49,51
Alberta,2022-11-06,Unknown,50–59,30
Alberta,2022-11-06,Unknown,60–69,21
Alberta,2022-11-06,Unknown,70–79,14
Alberta,2022-11-06,Unknown,80+,12
Alberta,2022-11-06,Not reported,0–4,0
Alberta,2022-11-06,Not reported,12–17,0
Alberta,2022-11-06,Not reported,18–29,0
Alberta,2022-11-06,Not reported,30–39,0
Alberta,2022-11-06,Not reported,40–49,0
Alberta,2022-11-06,Not reported,50–59,0
Alberta,2022-11-06,Not reported,60–69,0
Alberta,2022-11-06,Not reported,70–79,0
Alberta,2022-11-06,Not reported,80+,0
British Columbia,2022-11-06,All sexes,0–4,26035
British Columbia,2022-11-06,All sexes,12–17,261685
British Columbia,2022-11-06,All sexes,18–29,750250
British Columbia,2022-11-06,All sexes,30–39,705820
British Columbia,2022-11-06,All sexes,40–49,611207
British Columbia,2022-11-06,All sexes,50–59,634243
British Columbia,2022-11-06,All sexes,60–69,653977
British Columbia,2022-11-06,All sexes,70–79,465643
British Columbia,2022-11-06,All sexes,80+,273980
British Columbia,2022-11-06,f,0–4,12808
British Columbia,2022-11-06,f,12–17,128277
British Columbia,2022-11-06,f,18–29,371100
British Columbia,2022-11-06,f,30–39,351795
British Columbia,2022-11-06,f,40–49,311577
British Columbia,2022-11-06,f,50–59,326715
British Columbia,2022-11-06,f,60–69,339460
British Columbia,2022-11-06,f,70–79,241989
British Columbia,2022-11-06,f,80+,154449
British Columbia,2022-11-06,m,0–4,13223
British Columbia,2022-11-06,m,12–17,133387
British Columbia,2022-11-06,m,18–29,378660
British Columbia,2022-11-06,m,30–39,353775
British Columbia,2022-11-06,m,40–49,299509
British Columbia,2022-11-06,m,50–59,307437
British Columbia,2022-11-06,m,60–69,314455
British Columbia,2022-11-06,m,70–79,223627
British Columbia,2022-11-06,m,80+,119517
British Columbia,2022-11-06,Other,0–4,0
British Columbia,2022-11-06,Other,12–17,0
British Columbia,2022-11-06,Other,18–29,0
British Columbia,2022-11-06,Other,30–39,0
British Columbia,2022-11-06,Other,40–49,0
British Columbia,2022-11-06,Other,50–59,0
British Columbia,2022-11-06,Other,60–69,0
British Columbia,2022-11-06,Other,70–79,0
British Columbia,2022-11-06,Other,80+,0
British Columbia,2022-11-06,Unknown,0–4,4
British Columbia,2022-11-06,Unknown,12–17,21
British Columbia,2022-11-06,Unknown,18–29,490
British Columbia,2022-11-06,Unknown,30–39,250
British Columbia,2022-11-06,Unknown,40–49,121
British Columbia,2022-11-06,Unknown,50–59,91
British Columbia,2022-11-06,Unknown,60–69,62
British Columbia,2022-11-06,Unknown,70–79,27
British Columbia,2022-11-06,Unknown,80+,14
British Columbia,2022-11-06,Not reported,0–4,0
British Columbia,2022-11-06,Not reported,12–17,0
British Columbia,2022-11-06,Not reported,18–29,0
British Columbia,2022-11-06,Not reported,30–39,0
British Columbia,2022-11-06,Not reported,40–49,0
